t,market_mvrv_more_155
2013-03-06,6.28544045657774
2013-03-07,6.15248290419145
2013-03-08,6.45186689158633
2013-03-09,6.77291959440678
2013-03-10,6.66033195609425
2013-03-11,7.09139857266862
2013-03-12,6.56273840693363
2013-03-13,6.90791276226593
2013-03-14,6.88128306553431
2013-03-15,6.89400500990918
2013-03-16,6.83832933100676
2013-03-17,6.88257440822862
2013-03-18,7.36436954327596
2013-03-19,8.63847667571936
2013-03-20,9.51517265969251
2013-03-21,10.5395527257183
2013-03-22,10.1587854096127
2013-03-23,9.28583589702363
2013-03-24,10.2532351823912
2013-03-25,10.9362209960722
2013-03-26,11.6172579644199
2013-03-27,13.0031939303193
2013-03-28,12.9538479818317
2013-03-29,13.1091709131527
2013-03-30,13.5289281313634
2013-03-31,14.052182277817
2013-04-01,15.197459973971
2013-04-02,16.9613690734054
2013-04-03,19.5478037978723
2013-04-04,19.9027102530616
2013-04-05,20.96486919348
2013-04-06,21.0146820203327
2013-04-07,24.4115616661456
2013-04-08,27.6514118652091
2013-04-09,34.02219457018
2013-04-10,23.5654392194667
2013-04-11,12.0933848208827
2013-04-12,15.6497621472629
2013-04-13,14.4233291373273
2013-04-14,13.6000331974565
2013-04-15,11.0390684680706
2013-04-16,10.1469230137974
2013-04-17,13.4299187952193
2013-04-18,15.9220722107748
2013-04-19,17.5531186917436
2013-04-20,18.7828957114183
2013-04-21,17.5474511011304
2013-04-22,18.442281757785
2013-04-23,20.3912479168609
2013-04-24,22.2856840764842
2013-04-25,21.107254544975
2013-04-26,20.4587223663157
2013-04-27,19.1647537612219
2013-04-28,20.0051529233996
2013-04-29,21.1185135692193
2013-04-30,20.5781420750008
2013-05-01,17.2025660997629
2013-05-02,15.4629080244049
2013-05-03,14.4640736595092
2013-05-04,16.4584477643706
2013-05-05,17.2617669848377
2013-05-06,16.5511584113097
2013-05-07,16.4341435119555
2013-05-08,16.5984697071289
2013-05-09,16.2611126996883
2013-05-10,17.2128450994584
2013-05-11,16.8694503644644
2013-05-12,16.652539560558
2013-05-13,16.8800639104547
2013-05-14,15.5484625160084
2013-05-15,15.7567063587284
2013-05-16,16.4222176797185
2013-05-17,16.9755878776503
2013-05-18,17.1002451356307
2013-05-19,16.8008913333937
2013-05-20,16.9409232395736
2013-05-21,16.8280933491597
2013-05-22,16.9118325042011
2013-05-23,17.5784824226181
2013-05-24,18.2188498271474
2013-05-25,18.2787205651893
2013-05-26,18.4246552561794
2013-05-27,17.8836290203556
2013-05-28,17.8292047042853
2013-05-29,18.4462449590338
2013-05-30,17.8799559619252
2013-05-31,18.0597421516406
2013-06-01,18.1753180544449
2013-06-02,17.2503737099075
2013-06-03,17.3570240124959
2013-06-04,16.9140349722474
2013-06-05,16.9826784726995
2013-06-06,16.7916872550194
2013-06-07,15.473165899295
2013-06-08,15.1788617494005
2013-06-09,13.8623427342182
2013-06-10,14.4903346366933
2013-06-11,14.890667075391
2013-06-12,14.7944938409451
2013-06-13,14.1382600719241
2013-06-14,13.7218782022107
2013-06-15,13.7597552828461
2013-06-16,13.6500426033639
2013-06-17,13.7593449716666
2013-06-18,14.3055211131537
2013-06-19,14.3893737297413
2013-06-20,14.0602439555568
2013-06-21,13.8299366106331
2013-06-22,13.5786911614333
2013-06-23,13.6085408908396
2013-06-24,13.4364346016211
2013-06-25,13.2240099257139
2013-06-26,13.248221740547
2013-06-27,12.9814924532605
2013-06-28,11.9497154019425
2013-06-29,11.8342209375004
2013-06-30,11.8545107851465
2013-07-01,11.0764484837906
2013-07-02,11.5718135311529
2013-07-03,10.0711069946706
2013-07-04,10.1466097538197
2013-07-05,8.5862594748608
2013-07-06,8.29296426084899
2013-07-07,8.97433389397394
2013-07-08,9.22793821702056
2013-07-09,9.29216741142598
2013-07-10,10.64483494062
2013-07-11,10.8278020763758
2013-07-12,10.9485245483818
2013-07-13,11.182669774646
2013-07-14,10.9366993590827
2013-07-15,11.3705898872925
2013-07-16,11.0730948522976
2013-07-17,10.9663331268859
2013-07-18,10.2237642882774
2013-07-19,10.3022343929755
2013-07-20,10.0989546659127
2013-07-21,10.1788500333628
2013-07-22,10.0888181915559
2013-07-23,10.1980307782003
2013-07-24,10.3319312609272
2013-07-25,10.4937277191899
2013-07-26,10.4477325757695
2013-07-27,10.203200642024
2013-07-28,10.6354900166428
2013-07-29,10.7093954249505
2013-07-30,10.7288814462053
2013-07-31,10.7376659881119
2013-08-01,10.5641592520061
2013-08-02,10.4228616592123
2013-08-03,10.2874734834258
2013-08-04,10.3575423054891
2013-08-05,10.4310299102512
2013-08-06,10.3609027423304
2013-08-07,10.093433468731
2013-08-08,9.66258336775238
2013-08-09,9.39865829610265
2013-08-10,9.34752559570651
2013-08-11,9.29994768414526
2013-08-12,9.36738328742902
2013-08-13,9.50722421734012
2013-08-14,9.5689175079286
2013-08-15,9.38500009381657
2013-08-16,9.30697067399761
2013-08-17,9.37686992272424
2013-08-18,9.31427421044841
2013-08-19,9.60597392488522
2013-08-20,9.72007427571308
2013-08-21,10.2085641141011
2013-08-22,9.87921941656413
2013-08-23,9.54080323603497
2013-08-24,9.32222248542263
2013-08-25,9.54884247695852
2013-08-26,9.35202198043791
2013-08-27,9.65882259505695
2013-08-28,9.49869055835
2013-08-29,9.333557344422
2013-08-30,9.62347911473339
2013-08-31,9.62585238995051
2013-09-01,9.03423354172507
2013-09-02,8.80485962394464
2013-09-03,8.44376454412199
2013-09-04,7.60047204742328
2013-09-05,7.20642272314451
2013-09-06,6.63948230423206
2013-09-07,6.57432809732032
2013-09-08,6.27285757587634
2013-09-09,6.21379312305333
2013-09-10,5.95980977834038
2013-09-11,5.13354678007779
2013-09-12,4.63098458900578
2013-09-13,4.52233378080115
2013-09-14,4.35327206781728
2013-09-15,4.3485301166267
2013-09-16,4.34688364457259
2013-09-17,4.32472071460792
2013-09-18,4.3030149502004
2013-09-19,4.13507071774575
2013-09-20,4.03187743356824
2013-09-21,4.00961927103232
2013-09-22,3.96573085428404
2013-09-23,3.91306553206848
2013-09-24,3.91704089961843
2013-09-25,3.86363378417553
2013-09-26,3.75668933159584
2013-09-27,3.69390126026576
2013-09-28,3.62654730646606
2013-09-29,3.60595344045423
2013-09-30,3.54940405490114
2013-10-01,3.52176299574347
2013-10-02,2.80696551300401
2013-10-03,3.06210452266886
2013-10-04,3.16511832609037
2013-10-05,3.10817885607289
2013-10-06,3.13264528979994
2013-10-07,3.13905240482329
2013-10-08,3.1423154770053
2013-10-09,3.16493761517522
2013-10-10,3.18149187007889
2013-10-11,3.18174208410863
2013-10-12,3.17055681165605
2013-10-13,3.25797674320181
2013-10-14,3.32220467264763
2013-10-15,3.5226475102158
2013-10-16,3.34854508348873
2013-10-17,3.45656032178701
2013-10-18,3.66312660199652
2013-10-19,3.95503447258105
2013-10-20,3.95458498151522
2013-10-21,4.25387745346186
2013-10-22,4.48062651675778
2013-10-23,4.81451231515286
2013-10-24,4.57279810299164
2013-10-25,4.4830804090443
2013-10-26,4.26358209246974
2013-10-27,4.58619890305163
2013-10-28,4.62957374262638
2013-10-29,4.80553024192832
2013-10-30,4.64946000791632
2013-10-31,4.73846446885931
2013-11-01,4.71557824580384
2013-11-02,4.74780842933932
2013-11-03,4.85618575545601
2013-11-04,5.23701977821441
2013-11-05,5.58332213333391
2013-11-06,6.00521096803003
2013-11-07,6.63111919828096
2013-11-08,7.60078204016714
2013-11-09,7.61564219725906
2013-11-10,7.4066551810068
2013-11-11,7.81383897365512
2013-11-12,8.06908745543432
2013-11-13,8.94175542324112
2013-11-14,9.58767288124925
2013-11-15,9.50689568407019
2013-11-16,9.97600691163859
2013-11-17,10.9518449801758
2013-11-18,14.8087375050029
2013-11-19,12.5325897697137
2013-11-20,13.7166646874652
2013-11-21,16.5247061690491
2013-11-22,18.2372438525063
2013-11-23,19.1026345506793
2013-11-24,18.545439987022
2013-11-25,18.7571556851898
2013-11-26,21.5012578184403
2013-11-27,22.7532890704648
2013-11-28,23.8844097729509
2013-11-29,26.7822143738427
2013-11-30,26.4654868826599
2013-12-01,22.5537290590541
2013-12-02,24.6617737849967
2013-12-03,24.990930823492
2013-12-04,26.8980011127289
2013-12-05,24.6194856243008
2013-12-06,19.0407156543899
2013-12-07,16.4497233847322
2013-12-08,18.6418162092701
2013-12-09,21.2522683523302
2013-12-10,23.1585019410784
2013-12-11,20.7913953148826
2013-12-12,20.6741819876731
2013-12-13,20.9582788665116
2013-12-14,20.136655803588
2013-12-15,20.3807740698682
2013-12-16,16.1595882163986
2013-12-17,16.063167760573
2013-12-18,12.207577691193
2013-12-19,15.9049211159838
2013-12-20,14.0885778124181
2013-12-21,13.5602793462138
2013-12-22,13.8829328185025
2013-12-23,14.8507970168531
2013-12-24,14.6607979023761
2013-12-25,15.521514447015
2013-12-26,17.0690650368861
2013-12-27,16.4154818156936
2013-12-28,16.3491252111357
2013-12-29,16.5817791017877
2013-12-30,16.749361060742
2013-12-31,16.6292645366042
2014-01-01,17.0555282417275
2014-01-02,17.7400581942264
2014-01-03,18.2599709970916
2014-01-04,18.7601906582012
2014-01-05,20.4503419290047
2014-01-06,20.5554386931429
2014-01-07,18.2656457375853
2014-01-08,18.5044226989729
2014-01-09,18.5680120776901
2014-01-10,19.0962905408291
2014-01-11,19.8899396756069
2014-01-12,18.902022901863
2014-01-13,18.509565315029
2014-01-14,18.212912776027
2014-01-15,18.7256827686675
2014-01-16,18.1044653569137
2014-01-17,17.5736489352408
2014-01-18,17.9268455158896
2014-01-19,18.5802009502294
2014-01-20,18.2886985283623
2014-01-21,18.1283881711927
2014-01-22,17.964128885305
2014-01-23,17.7392924081526
2014-01-24,17.1301915240425
2014-01-25,17.510503481926
2014-01-26,17.7077934378607
2014-01-27,16.3482811491547
2014-01-28,17.078535008863
2014-01-29,17.2140631395512
2014-01-30,17.3057053843651
2014-01-31,17.3612079598131
2014-02-01,17.5783441497438
2014-02-02,17.5453830006364
2014-02-03,17.3309295142789
2014-02-04,17.178813998297
2014-02-05,16.4257146980689
2014-02-06,15.9985784380904
2014-02-07,14.851655935497
2014-02-08,14.1998590245735
2014-02-09,14.3178322493594
2014-02-10,14.3779723830542
2014-02-11,14.0447984000898
2014-02-12,13.5578931860538
2014-02-13,12.5941280213357
2014-02-14,13.8769954639644
2014-02-15,13.5471422570274
2014-02-16,12.8947487265234
2014-02-17,13.039037415328
2014-02-18,12.917956287035
2014-02-19,12.8563359406693
2014-02-20,11.5352770979929
2014-02-21,11.7145588262451
2014-02-22,12.4352926607786
2014-02-23,12.3456674249
2014-02-24,11.0563808848135
2014-02-25,10.905266649876
2014-02-26,11.8093732637969
2014-02-27,11.7898882962452
2014-02-28,11.0395791372504
2014-03-01,11.3419003277916
2014-03-02,11.0938103024112
2014-03-03,13.5270704760003
2014-03-04,13.4362777168144
2014-03-05,13.3411458302648
2014-03-06,13.1999315222802
2014-03-07,11.9878960351684
2014-03-08,11.7675427765635
2014-03-09,11.899062867205
2014-03-10,11.6730264194789
2014-03-11,11.5956089330009
2014-03-12,11.6164012682795
2014-03-13,11.7320677584574
2014-03-14,11.4997749587894
2014-03-15,11.5549293684586
2014-03-16,11.5479280388857
2014-03-17,11.3244402695154
2014-03-18,11.0894507839225
2014-03-19,11.032818496654
2014-03-20,10.5551318988715
2014-03-21,10.397675310001
2014-03-22,10.1808012460895
2014-03-23,10.0653450909786
2014-03-24,10.4738326121553
2014-03-25,10.4507027467943
2014-03-26,10.2546181658241
2014-03-27,8.00522936158581
2014-03-28,8.41900494394368
2014-03-29,7.76926146219029
2014-03-30,7.04293865639767
2014-03-31,7.00378462931951
2014-04-01,7.33640541723688
2014-04-02,6.66135484907808
2014-04-03,6.7750632866103
2014-04-04,6.77999375838565
2014-04-05,6.94936364334868
2014-04-06,6.84204764515949
2014-04-07,6.6970487267241
2014-04-08,6.71804820626175
2014-04-09,6.47418601274491
2014-04-10,5.33474384000654
2014-04-11,6.0673091974275
2014-04-12,5.94090850856167
2014-04-13,5.72722033679807
2014-04-14,6.22069990371865
2014-04-15,6.96756194842358
2014-04-16,6.89612119961029
2014-04-17,6.39411487192676
2014-04-18,5.98563471494213
2014-04-19,6.1299818750661
2014-04-20,5.96323396438692
2014-04-21,5.78650486574433
2014-04-22,5.52682713846492
2014-04-23,5.27175991844786
2014-04-24,5.21681304014405
2014-04-25,4.70157919262085
2014-04-26,4.44075233659495
2014-04-27,3.89079304919616
2014-04-28,3.82475456362428
2014-04-29,3.68744407483343
2014-04-30,3.14753494413739
2014-05-01,3.09464167785131
2014-05-02,2.93012511793368
2014-05-03,2.73047929420431
2014-05-04,2.67211193890439
2014-05-05,2.58518786042671
2014-05-06,2.50825766832261
2014-05-07,2.51853111921234
2014-05-08,2.44193288683871
2014-05-09,2.44254961466654
2014-05-10,2.42609113243387
2014-05-11,2.30308765861465
2014-05-12,2.30101215403637
2014-05-13,2.25381361096688
2014-05-14,2.26939689530117
2014-05-15,2.24722853570627
2014-05-16,2.2246659873412
2014-05-17,2.2188206185957
2014-05-18,2.19089668330365
2014-05-19,2.18325034291952
2014-05-20,2.35160112563469
2014-05-21,2.3573852294298
2014-05-22,2.51046906078624
2014-05-23,2.43553006686215
2014-05-24,2.43544605279014
2014-05-25,2.53493676297268
2014-05-26,2.5869333048019
2014-05-27,2.493213608608
2014-05-28,2.5152749700583
2014-05-29,2.39686955971099
2014-05-30,2.59335929948149
2014-05-31,2.60615470761407
2014-06-01,2.60752849958506
2014-06-02,2.7434817296116
2014-06-03,2.75695860282075
2014-06-04,2.63403093363068
2014-06-05,2.70999431687832
2014-06-06,2.65460189434768
2014-06-07,2.6609367252315
2014-06-08,2.65587226573409
2014-06-09,2.59799163424815
2014-06-10,2.5761690296042
2014-06-11,2.45651136060174
2014-06-12,2.23103895447459
2014-06-13,2.30509032198512
2014-06-14,2.20806556269176
2014-06-15,2.2488415614814
2014-06-16,2.26292996561539
2014-06-17,2.31847783061631
2014-06-18,2.29881534535766
2014-06-19,2.22267175114706
2014-06-20,2.19913413939908
2014-06-21,2.19160374160661
2014-06-22,2.22722303413581
2014-06-23,2.18242555426089
2014-06-24,2.12001345029195
2014-06-25,2.06592333880867
2014-06-26,2.12764176399054
2014-06-27,2.19808515345022
2014-06-28,2.15468431894218
2014-06-29,2.18012257122195
2014-06-30,2.3130354258305
2014-07-01,2.32507427087971
2014-07-02,2.34191893887512
2014-07-03,2.3251245970413
2014-07-04,2.24950061813881
2014-07-05,2.25166437446531
2014-07-06,2.24366523063409
2014-07-07,2.22211077654761
2014-07-08,2.21160208193052
2014-07-09,2.19446506742231
2014-07-10,2.12641139115149
2014-07-11,2.16204041391343
2014-07-12,2.1610933537399
2014-07-13,2.13374799586963
2014-07-14,2.09441434571842
2014-07-15,2.10170375069264
2014-07-16,2.07168522102166
2014-07-17,2.09823838682221
2014-07-18,2.11375311914859
2014-07-19,2.10950258529129
2014-07-20,2.0931359322691
2014-07-21,2.07620002840599
2014-07-22,2.0630695571432
2014-07-23,2.04793485722541
2014-07-24,1.99222124019124
2014-07-25,1.98644106779232
2014-07-26,1.96128077756402
2014-07-27,1.94527574526513
2014-07-28,1.93720518827885
2014-07-29,1.9205340314225
2014-07-30,1.84354951657856
2014-07-31,1.90207569154094
2014-08-01,1.95235174347126
2014-08-02,1.91612888858897
2014-08-03,1.90358479198997
2014-08-04,1.90345892927921
2014-08-05,1.86008849572908
2014-08-06,1.84398685483737
2014-08-07,1.84134086000384
2014-08-08,1.83836484280734
2014-08-09,1.83203379200136
2014-08-10,1.83483946559128
2014-08-11,1.78374190638954
2014-08-12,1.76039220912876
2014-08-13,1.70204989952652
2014-08-14,1.55181149493218
2014-08-15,1.53382087906506
2014-08-16,1.60159231847021
2014-08-17,1.50199184242583
2014-08-18,1.42444112805869
2014-08-19,1.47349293179327
2014-08-20,1.55533595910464
2014-08-21,1.56147205544689
2014-08-22,1.54051703100415
2014-08-23,1.47872362260795
2014-08-24,1.51265407694111
2014-08-25,1.49712991383672
2014-08-26,1.52362718916225
2014-08-27,1.51976418071545
2014-08-28,1.50161784764362
2014-08-29,1.51054795825595
2014-08-30,1.48630076656209
2014-08-31,1.41835641293065
2014-09-01,1.40902103519666
2014-09-02,1.40310807815048
2014-09-03,1.40525290877285
2014-09-04,1.44327279343604
2014-09-05,1.41140394038416
2014-09-06,1.41653533353859
2014-09-07,1.4096328676943
2014-09-08,1.38246202935537
2014-09-09,1.40196442890347
2014-09-10,1.41452445756357
2014-09-11,1.41401711522273
2014-09-12,1.40484969602933
2014-09-13,1.41392755123859
2014-09-14,1.40778762517832
2014-09-15,1.39198033754759
2014-09-16,1.37292625082173
2014-09-17,1.33842202026012
2014-09-18,1.25738910717916
2014-09-19,1.16699322896006
2014-09-20,1.21990787828317
2014-09-21,1.18452818160915
2014-09-22,1.18114087948695
2014-09-23,1.29999375514724
2014-09-24,1.25256265482079
2014-09-25,1.20934516746069
2014-09-26,1.19571387681822
2014-09-27,1.18443582743345
2014-09-28,1.10858452895275
2014-09-29,1.10465797981837
2014-09-30,1.15899856877589
2014-10-01,1.13653260355132
2014-10-02,1.11286635592547
2014-10-03,1.06089045206457
2014-10-04,0.97556750723986
2014-10-05,0.956176003145658
2014-10-06,0.972338317004968
2014-10-07,0.992004758832201
2014-10-08,1.0611885180911
2014-10-09,1.08171333295084
2014-10-10,1.06955397115686
2014-10-11,1.07602702721573
2014-10-12,1.13022249891924
2014-10-13,1.16358212012401
2014-10-14,1.20280392482425
2014-10-15,1.1770227726067
2014-10-16,1.14232499930242
2014-10-17,1.14155860871292
2014-10-18,1.16683060521093
2014-10-19,1.15612846998992
2014-10-20,1.13464994550936
2014-10-21,1.14658196984032
2014-10-22,1.13830789816482
2014-10-23,1.06099240780556
2014-10-24,1.06737011217533
2014-10-25,1.03285690705272
2014-10-26,1.05307778406937
2014-10-27,1.04220014751653
2014-10-28,1.05671370043722
2014-10-29,0.989378553747287
2014-10-30,1.02121072801286
2014-10-31,0.997321178228021
2014-11-01,0.953704455981231
2014-11-02,0.954731184637181
2014-11-03,0.958980667434784
2014-11-04,0.964408990705352
2014-11-05,0.991988253816759
2014-11-06,1.02222205063879
2014-11-07,0.996977858642001
2014-11-08,1.00647118632486
2014-11-09,1.0642002640696
2014-11-10,1.06400866146486
2014-11-11,1.07115583375771
2014-11-12,1.22244315061037
2014-11-13,1.19405107003589
2014-11-14,1.11583167424096
2014-11-15,1.05632073870684
2014-11-16,1.09189001678263
2014-11-17,1.08586923991172
2014-11-18,1.0500537915744
2014-11-19,1.06058719988724
2014-11-20,0.998667650871464
2014-11-21,0.983639818708258
2014-11-22,0.988513886058433
2014-11-23,1.02914871687385
2014-11-24,1.05333175291012
2014-11-25,1.05116445695711
2014-11-26,1.02275993060448
2014-11-27,1.03000913915748
2014-11-28,1.06541815915091
2014-11-29,1.06148324074118
2014-11-30,1.06422360272112
2014-12-01,1.06387835517168
2014-12-02,1.06850279319358
2014-12-03,1.05793163842603
2014-12-04,1.03610970562016
2014-12-05,1.05948791545487
2014-12-06,1.05514566724895
2014-12-07,1.05865702401741
2014-12-08,1.02956672836769
2014-12-09,0.999865265865508
2014-12-10,0.985390242746538
2014-12-11,0.989670679519721
2014-12-12,1.00122629299545
2014-12-13,0.996828512119107
2014-12-14,1.01477675308753
2014-12-15,0.984748235182797
2014-12-16,0.93162284983686
2014-12-17,0.909196350503107
2014-12-18,0.883692637216394
2014-12-19,0.901099080480226
2014-12-20,0.937651362548088
2014-12-21,0.907746181464418
2014-12-22,0.937802729086634
2014-12-23,0.948650307804698
2014-12-24,0.917281605079574
2014-12-25,0.905690202740661
2014-12-26,0.932869603038048
2014-12-27,0.89389370379601
2014-12-28,0.898054418121558
2014-12-29,0.883458022189473
2014-12-30,0.88144920743281
2014-12-31,0.908885203603117
2015-01-01,0.888596109428484
2015-01-02,0.892734662557944
2015-01-03,0.815927840628378
2015-01-04,0.745283829108652
2015-01-05,0.782140947393406
2015-01-06,0.780345403994171
2015-01-07,0.775463601990354
2015-01-08,0.795523858187244
2015-01-09,0.82202018770006
2015-01-10,0.770907322248988
2015-01-11,0.754145058670108
2015-01-12,0.746758915860809
2015-01-13,0.631892284604267
2015-01-14,0.464855990885452
2015-01-15,0.594260485913222
2015-01-16,0.582340954415277
2015-01-17,0.556478360655563
2015-01-18,0.586287356976545
2015-01-19,0.604930074643894
2015-01-20,0.588507306499469
2015-01-21,0.634363896510619
2015-01-22,0.648091196207338
2015-01-23,0.649634745980155
2015-01-24,0.694077495357571
2015-01-25,0.70753738697056
2015-01-26,0.764611851774344
2015-01-27,0.735413874327538
2015-01-28,0.661531943399715
2015-01-29,0.655761259257076
2015-01-30,0.636284974007602
2015-01-31,0.610769189280279
2015-02-01,0.634499126416939
2015-02-02,0.662018061443762
2015-02-03,0.633169741228712
2015-02-04,0.630199752759953
2015-02-05,0.604891310100959
2015-02-06,0.61894480618007
2015-02-07,0.635965659166665
2015-02-08,0.621659264111913
2015-02-09,0.613276539218295
2015-02-10,0.612885331517747
2015-02-11,0.60917464572923
2015-02-12,0.617710912575817
2015-02-13,0.656941910964219
2015-02-14,0.716423032171811
2015-02-15,0.651487776291749
2015-02-16,0.656110435688319
2015-02-17,0.673975579835361
2015-02-18,0.657898417806376
2015-02-19,0.672546278410353
2015-02-20,0.678451834691322
2015-02-21,0.678908010868066
2015-02-22,0.654950024462042
2015-02-23,0.659982984643587
2015-02-24,0.66359521484107
2015-02-25,0.659123159224861
2015-02-26,0.656355293631336
2015-02-27,0.703990483248726
2015-02-28,0.705154882767608
2015-03-01,0.715607951108722
2015-03-02,0.764056978888669
2015-03-03,0.783553208642321
2015-03-04,0.757834331569942
2015-03-05,0.764335494401258
2015-03-06,0.756215194115528
2015-03-07,0.766944627918165
2015-03-08,0.764270503742155
2015-03-09,0.804158149800095
2015-03-10,0.809889809048703
2015-03-11,0.821448607727077
2015-03-12,0.8195203422638
2015-03-13,0.792398787207357
2015-03-14,0.787174291508282
2015-03-15,0.797963480745794
2015-03-16,0.808406889477972
2015-03-17,0.794165799537229
2015-03-18,0.717537936061077
2015-03-19,0.727670369366832
2015-03-20,0.729947154400558
2015-03-21,0.724191059031317
2015-03-22,0.744186804197488
2015-03-23,0.738778535688614
2015-03-24,0.681872931823237
2015-03-25,0.685416753471509
2015-03-26,0.692875266341039
2015-03-27,0.688271661499884
2015-03-28,0.703250527908087
2015-03-29,0.674280938195995
2015-03-30,0.68995667872346
2015-03-31,0.679335479847531
2015-04-01,0.688865514564808
2015-04-02,0.706357719362211
2015-04-03,0.708943123569908
2015-04-04,0.706798852122986
2015-04-05,0.726974385380184
2015-04-06,0.713734934576691
2015-04-07,0.707119225398451
2015-04-08,0.68553286835154
2015-04-09,0.681073869314379
2015-04-10,0.659509039931411
2015-04-11,0.660277000899166
2015-04-12,0.659640592515485
2015-04-13,0.627476251753325
2015-04-14,0.613017905694426
2015-04-15,0.626264356525091
2015-04-16,0.637519882731085
2015-04-17,0.624091649601402
2015-04-18,0.625409378386518
2015-04-19,0.624878757105051
2015-04-20,0.629723240715659
2015-04-21,0.656918366704868
2015-04-22,0.653813613572393
2015-04-23,0.658671166940381
2015-04-24,0.644539223063885
2015-04-25,0.632136984547851
2015-04-26,0.615180889792912
2015-04-27,0.634748755120255
2015-04-28,0.628828061787335
2015-04-29,0.62992075158243
2015-04-30,0.659453608580055
2015-05-01,0.649610822431276
2015-05-02,0.656326492875147
2015-05-03,0.669913349668818
2015-05-04,0.666632792288703
2015-05-05,0.659049206773559
2015-05-06,0.640693076272182
2015-05-07,0.659626546139492
2015-05-08,0.681598040774086
2015-05-09,0.676449651782418
2015-05-10,0.669774207008797
2015-05-11,0.674381665823563
2015-05-12,0.674725131817302
2015-05-13,0.660849592049913
2015-05-14,0.662201345609668
2015-05-15,0.664161223469912
2015-05-16,0.660044316780034
2015-05-17,0.660445108949828
2015-05-18,0.650273285822668
2015-05-19,0.647815899014084
2015-05-20,0.654244583644296
2015-05-21,0.657565483214962
2015-05-22,0.670347423506963
2015-05-23,0.667381709356451
2015-05-24,0.671818107015227
2015-05-25,0.662698891797056
